kernel,dataset,rows,cols,nnzs,elapsed
thread-mapped,p2p-Gnutella31,62586,62586,147892,0.0161133
thread-mapped,p6000,2095,7967,19826,0.291016
thread-mapped,pa2010,421545,421545,2058462,0.072998
thread-mapped,packing-500x100x100-b050,2145852,2145852,34976486,1.28687
thread-mapped,para-10,155924,155924,5416358,0.772949
thread-mapped,para-4,153226,153226,5326228,0.630859
thread-mapped,para-5,155924,155924,5416358,0.75708
thread-mapped,para-6,155924,155924,5416358,0.76001
thread-mapped,para-7,155924,155924,5416358,0.759033
thread-mapped,para-8,155924,155924,5416358,0.765869
thread-mapped,para-9,155924,155924,5416358,0.767822
thread-mapped,parabolic_fem,525825,525825,3674625,0.121094
thread-mapped,patents,3774768,3774768,14970767,1.40405
thread-mapped,patents_main,240547,240547,560943,0.0371094
thread-mapped,pattern1,19242,19242,9323432,0.692139
thread-mapped,pcb1000,1565,2820,20463,0.0678711
thread-mapped,pcb3000,3960,7732,57479,0.241943
thread-mapped,pcrystk02,13965,13965,968583,0.0371094
thread-mapped,pcrystk03,24696,24696,1751178,0.052002
thread-mapped,pct20stif,52329,52329,2698463,0.115967
thread-mapped,Pd,8081,8081,13036,0.0100098
thread-mapped,Pd_b,8081,12406,6323,0.0109863
thread-mapped,Pd_rhs,8081,12406,6323,0.0109863
thread-mapped,pdb1HYS,36417,36417,4344765,0.164062
thread-mapped,pde225,225,225,1065,0.0119629
thread-mapped,pde2961,2961,2961,14585,0.0148926
thread-mapped,pde900,900,900,4380,0.0119629
thread-mapped,pds-100,156243,514577,1096002,0.0600586
thread-mapped,pds-30,49944,158489,340635,0.0180664
thread-mapped,pds-40,66844,217531,466800,0.026123
thread-mapped,pds-50,83060,275814,590833,0.0300293
thread-mapped,pds-60,99431,336421,719557,0.0371094
thread-mapped,pds-70,114944,390005,833465,0.0439453
thread-mapped,pds-80,129181,434580,927826,0.0549316
thread-mapped,pds-90,142823,475448,1014136,0.0549316
thread-mapped,pds10,16558,16558,149658,0.0161133
thread-mapped,pesa,11738,11738,79566,0.019043
thread-mapped,pf2177,9728,10178,30984,0.0168457
thread-mapped,pf2177,9728,9728,725144,0.0168457
thread-mapped,pfinan512,74752,74752,596992,0.0180664
thread-mapped,PFlow_742,742793,742793,37138461,1.94214
thread-mapped,pgp2,4034,13254,22474,0.0109863
thread-mapped,PGPgiantcompo,10680,10680,48632,0.0209961
thread-mapped,photogrammetry,1388,390,11816,0.0119629
thread-mapped,photogrammetry2,4472,936,37056,0.0119629
thread-mapped,piston,2025,2025,100015,0.0158691
thread-mapped,piston_B,2025,1,11,0.0100098
thread-mapped,piston_E,2025,2025,96400,0.0158691
thread-mapped,piston_M,2025,2025,3856,0.0109863
thread-mapped,pivtol,102,102,306,0.012207
thread-mapped,pkustk01,22044,22044,979380,0.0500488
thread-mapped,pkustk02,10800,10800,810000,0.0368652
thread-mapped,pkustk03,63336,63336,3130416,0.139893
thread-mapped,pkustk04,55590,55590,4218660,0.474121
thread-mapped,pkustk05,37164,37164,2205144,0.0761719
thread-mapped,pkustk06,43164,43164,2571768,0.0939941
thread-mapped,pkustk07,16860,16860,2418804,0.0849609
thread-mapped,pkustk08,22209,22209,3226671,0.11499
thread-mapped,pkustk09,33960,33960,1583640,0.0598145
thread-mapped,pkustk10,80676,80676,4308984,0.208984
thread-mapped,pkustk11,87804,87804,5217912,0.220947
thread-mapped,pkustk12,94653,94653,7512317,0.734131
thread-mapped,pkustk13,94893,94893,6616827,0.334961
thread-mapped,pkustk14,151926,151926,14836504,1.25317
thread-mapped,Plants_10NN,1600,1600,21930,0.0131836
thread-mapped,plantsmargin_12NN,1600,1600,25482,0.0129395
thread-mapped,plantstexture_10NN,1599,1599,21204,0.0119629
thread-mapped,plat1919,1919,1919,32399,0.0148926
thread-mapped,plat362,362,362,5786,0.0129395
thread-mapped,plbuckle,1282,1282,30644,0.0131836
thread-mapped,plbuckle_G,1282,1282,13664,0.0129395
thread-mapped,plddb,3069,5049,10839,0.0119629
thread-mapped,plddb_A_01,3069,5049,10762,0.012207
thread-mapped,plddb_A_02,3069,5049,10763,0.0119629
thread-mapped,plddb_A_03,3069,5049,10764,0.0112305
thread-mapped,plddb_A_04,3069,5049,10765,0.0109863
thread-mapped,plddb_A_05,3069,5049,10766,0.013916
thread-mapped,plddb_A_06,3069,5049,10767,0.0119629
thread-mapped,plddb_A_07,3069,5049,10768,0.0119629
thread-mapped,plddb_A_08,3069,5049,10769,0.0109863
thread-mapped,plddb_A_09,3069,5049,10829,0.0119629
thread-mapped,plddb_A_10,3069,5049,10832,0.0109863
thread-mapped,plddb_A_11,3069,5049,10835,0.0109863
thread-mapped,plddb_A_12,3069,5049,10837,0.0119629
thread-mapped,plddb_A_13,3069,5049,10839,0.012207
thread-mapped,pli,22695,22695,1350309,0.0480957
thread-mapped,plsk1919,1919,1919,4831,0.013916
thread-mapped,plskz362,362,362,880,0.0119629
thread-mapped,pltexpa,26894,70364,143059,0.0151367
thread-mapped,pltexpa_A_1,686,1820,3703,0.013916
thread-mapped,pltexpa_A_2,1726,4540,9233,0.0131836
thread-mapped,pltexpa_A_3,4430,11612,23611,0.0119629
thread-mapped,pltexpa_A_4,28350,74172,150801,0.0148926
thread-mapped,pltexpa_A_5,26894,70364,143059,0.0141602
thread-mapped,poisson2D,367,367,2417,0.0109863
thread-mapped,poisson3Da,13514,13514,352762,0.0239258
thread-mapped,poisson3Db,85623,85623,2374949,0.118164
thread-mapped,polblogs,1490,1490,19025,0.0219727
thread-mapped,polbooks,105,105,882,0.0119629
thread-mapped,poli,4008,4008,8188,0.0131836
thread-mapped,poli_large,15575,15575,33074,0.0319824
thread-mapped,poli3,16955,16955,37849,0.0270996
thread-mapped,poli4,33833,33833,73249,0.0268555
thread-mapped,pores_1,30,30,180,0.0109863
thread-mapped,pores_2,1224,1224,9613,0.0158691
thread-mapped,pores_3,532,532,3474,0.0119629
thread-mapped,power,4941,4941,13188,0.0129395
thread-mapped,power197k,197156,197156,3698357,0.190186
thread-mapped,power9,155376,155376,2512300,0.287842
thread-mapped,powersim,15838,15838,67562,0.0141602
thread-mapped,PR02R,161070,161070,8185136,0.434082
thread-mapped,pre2,659033,659033,5959282,0.223877
thread-mapped,preferentialAttachment,100000,100000,999970,0.13208
thread-mapped,Pres_Poisson,14822,14822,715804,0.0219727
thread-mapped,primagaz,1554,10836,21665,0.0930176
thread-mapped,problem,12,46,86,0.0100098
thread-mapped,problem1,415,415,2779,0.0119629
thread-mapped,progas,1650,1900,8897,0.0148926
thread-mapped,psmigr_1,3140,3140,543162,0.11792
thread-mapped,psmigr_2,3140,3140,540022,0.123047
thread-mapped,psmigr_3,3140,3140,543162,0.105957
thread-mapped,psse0,26722,11028,102432,0.0151367
thread-mapped,psse1,14318,11028,57376,0.0119629
thread-mapped,psse2,28634,11028,115262,0.0119629
thread-mapped,pwt,36519,36519,326107,0.0131836
thread-mapped,pwt,36519,36519,326107,0.0131836
thread-mapped,pwt,36519,36519,326107,0.0131836
thread-mapped,pwtk,217918,217918,11634424,0.72998
thread-mapped,qa8fk,66127,66127,1660579,0.0791016
thread-mapped,qa8fm,66127,66127,1660579,0.0769043
thread-mapped,qh1484,1484,1484,6110,0.0119629
thread-mapped,qh768,768,768,2934,0.0119629
thread-mapped,qh882,882,882,3354,0.0129395
thread-mapped,qiulp,1192,1900,4492,0.026123
thread-mapped,qpband,20000,20000,45000,0.0112305
thread-mapped,QRpivot,660,749,3808,0.0131836
thread-mapped,QRpivot_b,660,1,391,0.0100098
thread-mapped,Queen_4147,4147110,4147110,329499284,37.959
thread-mapped,r05,5190,9690,104145,0.0620117
thread-mapped,radfr1,1048,1048,13299,0.013916
thread-mapped,radiation,223104,223104,7637688,0.588867
thread-mapped,raefsky1,3242,3242,294276,0.0241699
thread-mapped,raefsky2,3242,3242,294276,0.0239258
thread-mapped,raefsky3,21200,21200,1488768,0.0449219
thread-mapped,raefsky4,19779,19779,1328611,0.0510254
thread-mapped,raefsky5,6316,6316,168658,0.0168457
thread-mapped,raefsky6,3402,3402,137845,0.0209961
thread-mapped,Ragusa16,24,24,81,0.0119629
thread-mapped,Ragusa18,23,23,64,0.0109863
thread-mapped,rail_1357,1357,1357,8985,0.0129395
thread-mapped,rail_1357_B,1357,7,173,0.0129395
thread-mapped,rail_1357_C,6,1357,17,0.0119629
thread-mapped,rail_1357_E,1357,1357,8997,0.012207
thread-mapped,rail_20209,20209,20209,139233,0.0180664
thread-mapped,rail_20209_B,20209,7,689,0.0100098
thread-mapped,rail_20209_C,6,20209,17,0.0119629
thread-mapped,rail_20209_E,20209,20209,139473,0.0141602
thread-mapped,rail_5177,5177,5177,35185,0.0129395
thread-mapped,rail_5177_B,5177,7,345,0.0100098
thread-mapped,rail_5177_C,6,5177,17,0.0119629
thread-mapped,rail_5177_E,5177,5177,35241,0.013916
thread-mapped,rail_79841,79841,79841,553921,0.0170898
thread-mapped,rail_79841_B,79841,7,1377,0.0119629
thread-mapped,rail_79841_C,6,79841,17,0.0119629
thread-mapped,rail_79841_E,79841,79841,554913,0.0158691
thread-mapped,rail2586,2586,923269,8011362,6.3689
thread-mapped,rail4284,4284,1096894,11284032,5.03003
thread-mapped,rail507,507,63516,409856,0.443848
thread-mapped,rail516,516,47827,315412,0.409912
thread-mapped,rail582,582,56097,402290,0.433105
thread-mapped,Raj1,263743,263743,1302464,2.46191
thread-mapped,rajat01,6833,6833,43250,0.0749512
thread-mapped,rajat02,1960,1960,11187,0.032959
thread-mapped,rajat03,7602,7602,32653,0.0129395
thread-mapped,rajat04,1041,1041,9642,0.0390625
thread-mapped,rajat05,301,301,1384,0.0129395
thread-mapped,rajat06,10922,10922,46983,0.013916
thread-mapped,rajat07,14842,14842,63913,0.013916
thread-mapped,rajat08,19362,19362,83443,0.0141602
thread-mapped,rajat09,24482,24482,105573,0.0161133
thread-mapped,rajat10,30202,30202,130303,0.0170898
thread-mapped,rajat11,135,135,812,0.012207
thread-mapped,rajat12,1879,1879,12926,0.0620117
thread-mapped,rajat13,7598,7598,48922,0.227051
thread-mapped,rajat14,180,180,1503,0.0178223
thread-mapped,rajat15,37261,37261,443573,0.135986
thread-mapped,rajat16,94294,94294,641159,1.33618
thread-mapped,rajat17,94294,94294,641159,1.40503
thread-mapped,rajat18,94294,94294,485143,1.25903
thread-mapped,rajat19,1157,1157,5399,0.0258789
thread-mapped,rajat20,86916,86916,605045,1.18506
thread-mapped,rajat21,411676,411676,1893370,7.20508
thread-mapped,rajat22,39899,39899,197264,0.156006
thread-mapped,rajat23,110355,110355,556938,0.1521
thread-mapped,rajat24,358172,358172,1948235,5.79907
thread-mapped,rajat25,87190,87190,607235,1.25806
thread-mapped,rajat26,51032,51032,249302,0.161133
thread-mapped,rajat27,20640,20640,99777,0.0830078
thread-mapped,rajat28,87190,87190,607235,1.26099
thread-mapped,rajat29,643994,643994,4866270,30.6621
thread-mapped,rajat30,643994,643994,6175377,36.3511
thread-mapped,rajat31,4690002,4690002,20316253,0.395996
thread-mapped,ramage02,16830,16830,2866352,0.0939941
thread-mapped,rat,3136,9408,268908,0.0200195
thread-mapped,rat_A_1,3136,9408,88267,0.0129395
thread-mapped,rat_A_2,3136,9408,137413,0.0170898
thread-mapped,rat_A_3,3136,9408,268908,0.0200195
thread-mapped,rbsa480,480,480,17088,0.013916
thread-mapped,rbsb480,480,480,17088,0.0148926
thread-mapped,rdb1250,1250,1250,7300,0.0119629
thread-mapped,rdb1250l,1250,1250,7300,0.0119629
thread-mapped,rdb200,200,200,1120,0.0109863
thread-mapped,rdb200l,200,200,1120,0.0109863
thread-mapped,rdb2048,2048,2048,12032,0.0109863
thread-mapped,rdb2048_noL,2048,2048,12032,0.0109863
thread-mapped,rdb3200l,3200,3200,18880,0.0109863
thread-mapped,rdb450,450,450,2580,0.0109863
thread-mapped,rdb450l,450,450,2580,0.0109863
thread-mapped,rdb5000,5000,5000,29600,0.0180664
thread-mapped,rdb800l,800,800,4640,0.019043
thread-mapped,rdb968,968,968,5632,0.0119629
thread-mapped,rdist1,4134,4134,94408,0.0148926
thread-mapped,rdist2,3198,3198,56934,0.0151367
thread-mapped,rdist3a,2398,2398,61896,0.0158691
thread-mapped,refine,29,62,153,0.0141602
thread-mapped,rel3,12,5,18,0.0100098
thread-mapped,rel4,66,12,104,0.0119629
thread-mapped,rel5,340,35,656,0.0119629
thread-mapped,rel6,2340,157,5101,0.0112305
thread-mapped,rel7,21924,1045,50636,0.0119629
thread-mapped,rel8,345688,12347,821839,0.026123
thread-mapped,rel9,9888048,274669,23667183,0.424072
thread-mapped,relat3,12,5,24,0.0100098
thread-mapped,relat4,66,12,172,0.0109863
thread-mapped,relat5,340,35,1058,0.0109863
thread-mapped,relat6,2340,157,8108,0.0109863
thread-mapped,relat7,21924,1045,81355,0.0119629
thread-mapped,relat7b,21924,1045,81355,0.0119629
thread-mapped,relat8,345688,12347,1334038,0.0351562
thread-mapped,relat9,12360060,549336,38955420,0.640137
thread-mapped,reorientation_1,677,677,7326,0.0339355
thread-mapped,reorientation_2,1544,1544,17910,0.0700684
thread-mapped,reorientation_3,2513,2513,32166,0.105957
thread-mapped,reorientation_4,2717,2717,33630,0.110107
thread-mapped,reorientation_5,2904,2904,35590,0.121094
thread-mapped,reorientation_6,3006,3006,37342,0.131104
thread-mapped,reorientation_7,3057,3057,37150,0.126953
thread-mapped,reorientation_8,3108,3108,37894,0.133057
thread-mapped,Reuters911,13332,13332,296076,0.104004
thread-mapped,Reuters911_Day_01,13332,13332,18636,0.0270996
thread-mapped,Reuters911_Day_02,13332,13332,27838,0.0300293
thread-mapped,Reuters911_Day_03,13332,13332,14902,0.0209961
thread-mapped,Reuters911_Day_04,13332,13332,12464,0.019043
thread-mapped,Reuters911_Day_05,13332,13332,17668,0.0219727
thread-mapped,Reuters911_Day_06,13332,13332,15890,0.0258789
thread-mapped,Reuters911_Day_07,13332,13332,9204,0.019043
thread-mapped,Reuters911_Day_08,13332,13332,6874,0.0180664
thread-mapped,Reuters911_Day_09,13332,13332,7768,0.0180664
thread-mapped,Reuters911_Day_10,13332,13332,9410,0.0170898
thread-mapped,Reuters911_Day_11,13332,13332,10240,0.0209961
thread-mapped,Reuters911_Day_12,13332,13332,5550,0.0170898
thread-mapped,Reuters911_Day_13,13332,13332,4264,0.0151367
thread-mapped,Reuters911_Day_14,13332,13332,5390,0.0161133
thread-mapped,Reuters911_Day_15,13332,13332,11508,0.0209961
thread-mapped,Reuters911_Day_16,13332,13332,9786,0.0170898
thread-mapped,Reuters911_Day_17,13332,13332,7374,0.0170898
thread-mapped,Reuters911_Day_18,13332,13332,6810,0.0178223
thread-mapped,Reuters911_Day_19,13332,13332,3770,0.013916
thread-mapped,Reuters911_Day_20,13332,13332,5966,0.0151367
thread-mapped,Reuters911_Day_21,13332,13332,7086,0.0168457
thread-mapped,Reuters911_Day_22,13332,13332,7132,0.0158691
thread-mapped,Reuters911_Day_23,13332,13332,5986,0.0141602
thread-mapped,Reuters911_Day_24,13332,13332,4792,0.013916
thread-mapped,Reuters911_Day_25,13332,13332,7644,0.0168457
thread-mapped,Reuters911_Day_26,13332,13332,6250,0.0180664
thread-mapped,Reuters911_Day_27,13332,13332,7220,0.0168457
thread-mapped,Reuters911_Day_28,13332,13332,7632,0.0178223
thread-mapped,Reuters911_Day_29,13332,13332,5682,0.0148926
thread-mapped,Reuters911_Day_30,13332,13332,6152,0.0170898
thread-mapped,Reuters911_Day_31,13332,13332,8050,0.0161133
thread-mapped,Reuters911_Day_32,13332,13332,6248,0.0141602
thread-mapped,Reuters911_Day_33,13332,13332,6064,0.0170898
thread-mapped,Reuters911_Day_34,13332,13332,6136,0.0161133
thread-mapped,Reuters911_Day_35,13332,13332,7096,0.0200195
thread-mapped,Reuters911_Day_36,13332,13332,7644,0.0170898
thread-mapped,Reuters911_Day_37,13332,13332,7350,0.0151367
thread-mapped,Reuters911_Day_38,13332,13332,5882,0.0158691
thread-mapped,Reuters911_Day_39,13332,13332,7136,0.0180664
thread-mapped,Reuters911_Day_40,13332,13332,6266,0.0170898
thread-mapped,Reuters911_Day_41,13332,13332,5548,0.0170898
thread-mapped,Reuters911_Day_42,13332,13332,4486,0.0151367
thread-mapped,Reuters911_Day_43,13332,13332,4748,0.0148926
thread-mapped,Reuters911_Day_44,13332,13332,5870,0.0151367
thread-mapped,Reuters911_Day_45,13332,13332,5158,0.013916
thread-mapped,Reuters911_Day_46,13332,13332,4974,0.0148926
thread-mapped,Reuters911_Day_47,13332,13332,6400,0.013916
thread-mapped,Reuters911_Day_48,13332,13332,5838,0.0151367
thread-mapped,Reuters911_Day_49,13332,13332,6270,0.0161133
thread-mapped,Reuters911_Day_50,13332,13332,6364,0.0148926
thread-mapped,Reuters911_Day_51,13332,13332,5778,0.0158691
thread-mapped,Reuters911_Day_52,13332,13332,7046,0.0158691
thread-mapped,Reuters911_Day_53,13332,13332,6930,0.0151367
thread-mapped,Reuters911_Day_54,13332,13332,6780,0.0158691
thread-mapped,Reuters911_Day_55,13332,13332,5304,0.0158691
thread-mapped,Reuters911_Day_56,13332,13332,7976,0.0180664
thread-mapped,Reuters911_Day_57,13332,13332,3778,0.0129395
thread-mapped,Reuters911_Day_58,13332,13332,4362,0.0161133
thread-mapped,Reuters911_Day_59,13332,13332,6190,0.0151367
thread-mapped,Reuters911_Day_60,13332,13332,5766,0.013916
thread-mapped,Reuters911_Day_61,13332,13332,5152,0.0148926
thread-mapped,Reuters911_Day_62,13332,13332,3994,0.0148926
thread-mapped,Reuters911_Day_63,13332,13332,3910,0.0141602
thread-mapped,Reuters911_Day_64,13332,13332,4700,0.0151367
thread-mapped,Reuters911_Day_65,13332,13332,4264,0.0168457
thread-mapped,Reuters911_Day_66,13332,13332,4548,0.0151367
thread-mapped,RFdevice_b,74104,9,9,0.0109863
thread-mapped,rgg_n_2_15_s0,32768,32768,320480,0.0170898
thread-mapped,rgg_n_2_16_s0,65536,65536,684254,0.0209961
thread-mapped,rgg_n_2_17_s0,131072,131072,1457506,0.0539551
thread-mapped,rgg_n_2_18_s0,262144,262144,3094566,0.108887
thread-mapped,rgg_n_2_19_s0,524288,524288,6539532,0.235107
thread-mapped,rgg_n_2_20_s0,1048576,1048576,13783240,0.48291
thread-mapped,rgg_n_2_21_s0,2097152,2097152,28975990,0.999023
thread-mapped,rgg_n_2_22_s0,4194304,4194304,60718396,2.09204
thread-mapped,rgg_n_2_23_s0,8388608,8388608,127002786,4.38892
thread-mapped,rgg_n_2_24_s0,16777216,16777216,265114400,9.13794
thread-mapped,rgg010,10,10,76,0.0119629
thread-mapped,ri2010,25181,25181,125750,0.013916
thread-mapped,rim,22560,22560,1014951,0.0439453
thread-mapped,rkat7_mat5,694,738,38114,0.0200195
thread-mapped,rlfddd,4050,61521,264627,0.0419922
thread-mapped,rlfdual,8052,74970,282031,0.0300293
thread-mapped,rlfprim,58866,62716,320591,0.019043
thread-mapped,RM07R,381689,381689,37464962,2.57715
thread-mapped,rma10,46835,46835,2374001,0.0849609
thread-mapped,road_central,14081816,14081816,33866826,2.23804
thread-mapped,road_usa,23947347,23947347,57708624,1.57617
thread-mapped,roadNet-CA,1971281,1971281,5533214,0.134033
thread-mapped,roadNet-PA,1090920,1090920,3083796,0.0849609
thread-mapped,roadNet-TX,1393383,1393383,3843320,0.104004
thread-mapped,robot,120,120,870,0.0119629
thread-mapped,robot24c1_mat5,404,302,15118,0.0170898
thread-mapped,robot24c1_mat5_J,302,404,15118,0.0239258
thread-mapped,Roget,1022,1022,5075,0.0141602
thread-mapped,rosen1,520,1544,23794,0.0668945
thread-mapped,rosen10,2056,6152,64192,0.284912
thread-mapped,rosen2,1032,3080,47536,0.110107
thread-mapped,rosen7,264,776,8034,0.0361328
thread-mapped,rosen8,520,1544,16058,0.0639648
thread-mapped,rotor1,100,100,708,0.0119629
thread-mapped,rotor2,791,791,10685,0.0129395
thread-mapped,route,20894,43019,206782,0.170166
thread-mapped,Rucci1,1977885,109900,7791168,0.128906
thread-mapped,rw136,136,136,479,0.0119629
thread-mapped,rw496,496,496,1859,0.0119629
thread-mapped,rw5151,5151,5151,20199,0.0119629
thread-mapped,S10PI_n,682,682,1633,0.0119629
thread-mapped,S10PI_n_B,682,1,1,0.0109863
thread-mapped,S10PI_n_C,1,682,1,0.0109863
thread-mapped,S10PI_n_E,682,682,563,0.0100098
thread-mapped,S10PI_n1,528,528,1317,0.0119629
thread-mapped,S10PI_n1_B,528,1,1,0.0100098
thread-mapped,S10PI_n1_C,1,528,1,0.0100098
thread-mapped,S10PI_n1_E,528,528,528,0.0100098
thread-mapped,s1rmq4m1,5489,5489,281111,0.0161133
thread-mapped,s1rmt3m1,5489,5489,219521,0.0148926
thread-mapped,S20PI_n,1182,1182,2881,0.0109863
thread-mapped,S20PI_n_B,1182,1,1,0.0100098
thread-mapped,S20PI_n_C,1,1182,1,0.0119629
thread-mapped,S20PI_n_E,1182,1182,1063,0.0100098
thread-mapped,S20PI_n1,1028,1028,2547,0.0112305
thread-mapped,S20PI_n1_B,1028,1,1,0.0109863
thread-mapped,S20PI_n1_C,1,1028,1,0.0109863
thread-mapped,S20PI_n1_E,1028,1028,1028,0.0109863
thread-mapped,s2rmq4m1,5489,5489,281111,0.0161133
thread-mapped,s2rmt3m1,5489,5489,219521,0.0131836
thread-mapped,s3dkq4m2,90449,90449,4820891,0.258057
thread-mapped,s3dkt3m2,90449,90449,3753461,0.192871
thread-mapped,s3rmq4m1,5489,5489,281111,0.0161133
thread-mapped,s3rmt3m1,5489,5489,219521,0.0141602
thread-mapped,s3rmt3m3,5357,5357,207695,0.0170898
thread-mapped,S40PI_n,2182,2182,5341,0.0119629
thread-mapped,S40PI_n_B,2182,1,1,0.0109863
thread-mapped,S40PI_n_C,1,2182,1,0.0100098
thread-mapped,S40PI_n_E,2182,2182,2063,0.0109863
thread-mapped,S40PI_n1,2028,2028,5007,0.0109863
thread-mapped,S40PI_n1_B,2028,1,1,0.00976562
thread-mapped,S40PI_n1_C,1,2028,1,0.0109863
thread-mapped,S40PI_n1_E,2028,2028,2028,0.0109863
thread-mapped,s4dkt3m2,90449,90449,3753461,0.197998
thread-mapped,S80PI_n,4182,4182,10261,0.012207
thread-mapped,S80PI_n_B,4182,1,1,0.0100098
thread-mapped,S80PI_n_C,1,4182,1,0.0100098
thread-mapped,S80PI_n_E,4182,4182,4063,0.0100098
thread-mapped,S80PI_n1,4028,4028,9927,0.0109863
thread-mapped,S80PI_n1_B,4028,1,1,0.0109863
thread-mapped,S80PI_n1_C,1,4028,1,0.0100098
thread-mapped,S80PI_n1_E,4028,4028,4028,0.0100098
thread-mapped,Sandi_authors,86,86,248,0.0141602
thread-mapped,Sandi_sandi,314,360,613,0.0109863
thread-mapped,saylr1,238,238,1128,0.0100098
thread-mapped,saylr3,1000,1000,3750,0.0109863
thread-mapped,saylr4,3564,3564,22316,0.0109863
thread-mapped,sc2010,181908,181908,893160,0.0461426
thread-mapped,sc205-2r,35213,62423,123239,0.0129395
thread-mapped,sc205-2r_A_01,101,179,347,0.0109863
thread-mapped,sc205-2r_A_02,189,335,655,0.0129395
thread-mapped,sc205-2r_A_03,365,647,1271,0.0119629
thread-mapped,sc205-2r_A_04,607,1076,2118,0.012207
thread-mapped,sc205-2r_A_05,717,1271,2503,0.0148926
thread-mapped,sc205-2r_A_06,1113,1973,3889,0.0109863
thread-mapped,sc205-2r_A_07,1421,2519,4967,0.0119629
thread-mapped,sc205-2r_A_08,2213,3923,7739,0.0109863
thread-mapped,sc205-2r_A_09,4413,7823,15439,0.0119629
thread-mapped,sc205-2r_A_10,8813,15623,30839,0.0109863
thread-mapped,sc205-2r_A_11,17613,31223,61639,0.0119629
thread-mapped,sc205-2r_A_12,35213,62423,123239,0.0129395
thread-mapped,scagr7-2b,9743,13847,35885,0.0109863
thread-mapped,scagr7-2b_A_1,167,239,605,0.0119629
thread-mapped,scagr7-2b_A_2,623,887,2285,0.0119629
thread-mapped,scagr7-2b_A_3,9743,13847,35885,0.0129395
thread-mapped,scagr7-2c,2447,3479,9005,0.0119629
thread-mapped,scagr7-2c_A_1,167,239,605,0.0119629
thread-mapped,scagr7-2c_A_2,623,887,2285,0.0119629
thread-mapped,scagr7-2c_A_3,2447,3479,9005,0.0119629
thread-mapped,scagr7-2r,32847,46679,120141,0.0131836
thread-mapped,scagr7-2r_A_01,167,239,605,0.0119629
thread-mapped,scagr7-2r_A_02,319,455,1165,0.0109863
thread-mapped,scagr7-2r_A_03,623,887,2285,0.0109863
thread-mapped,scagr7-2r_A_04,1041,1481,3825,0.012207
thread-mapped,scagr7-2r_A_05,1231,1751,4525,0.0109863
thread-mapped,scagr7-2r_A_06,2067,2939,7605,0.0129395
thread-mapped,scagr7-2r_A_07,2447,3479,9005,0.0119629
thread-mapped,scagr7-2r_A_08,4119,5855,15057,0.0109863
thread-mapped,scagr7-2r_A_09,8223,11687,30069,0.0109863
thread-mapped,scagr7-2r_A_10,16431,23351,60093,0.0131836
thread-mapped,scagr7-2r_A_11,32847,46679,120141,0.0141602
thread-mapped,scfxm1-2b,19036,33047,111052,0.0229492
thread-mapped,scfxm1-2b_A_1,684,1179,4164,0.0131836
thread-mapped,scfxm1-2b_A_2,2460,4263,14508,0.0141602
thread-mapped,scfxm1-2b_A_3,19036,33047,111052,0.0219727
thread-mapped,scfxm1-2r,37980,65943,221388,0.0151367
thread-mapped,scfxm1-2r_A_1,684,1179,4164,0.0141602
thread-mapped,scfxm1-2r_A_2,1276,2207,7612,0.0141602
thread-mapped,scfxm1-2r_A_3,2460,4263,14508,0.013916
thread-mapped,scfxm1-2r_A_4,4088,7090,23990,0.0141602
thread-mapped,scfxm1-2r_A_5,4828,8375,28300,0.0141602
thread-mapped,scfxm1-2r_A_6,9564,16599,55884,0.013916
thread-mapped,scfxm1-2r_A_7,14300,24823,83468,0.013916
thread-mapped,scfxm1-2r_A_8,19036,33047,111052,0.0151367
thread-mapped,scfxm1-2r_A_9,37980,65943,221388,0.0151367
thread-mapped,SciMet,3084,3084,10413,0.0151367
thread-mapped,scircuit,170998,170998,958936,0.0529785
thread-mapped,scrs8-2b,1820,3499,7367,0.0119629
thread-mapped,scrs8-2b_A_1,140,259,527,0.0129395
thread-mapped,scrs8-2b_A_2,476,907,1895,0.0119629
thread-mapped,scrs8-2b_A_3,1820,3499,7367,0.0109863
thread-mapped,scrs8-2c,1820,3499,7367,0.012207
thread-mapped,scrs8-2c_A_1,140,259,527,0.0109863
thread-mapped,scrs8-2c_A_2,252,475,983,0.0119629
thread-mapped,scrs8-2c_A_3,476,907,1895,0.0109863
thread-mapped,scrs8-2c_A_4,924,1771,3719,0.0129395
thread-mapped,scrs8-2c_A_5,1820,3499,7367,0.0109863
thread-mapped,scrs8-2r,14364,27691,58439,0.0141602
thread-mapped,scrs8-2r_A_01,140,259,527,0.0119629
thread-mapped,scrs8-2r_A_02,252,475,983,0.0129395
thread-mapped,scrs8-2r_A_03,476,907,1895,0.0119629
thread-mapped,scrs8-2r_A_04,784,1501,3149,0.0119629
thread-mapped,scrs8-2r_A_05,924,1771,3719,0.0109863
thread-mapped,scrs8-2r_A_06,1820,3499,7367,0.0129395
thread-mapped,scrs8-2r_A_07,1820,3499,7367,0.0119629
thread-mapped,scrs8-2r_A_08,3612,6955,14663,0.0119629
thread-mapped,scrs8-2r_A_09,7196,13867,29255,0.013916
thread-mapped,scrs8-2r_A_10,14364,27691,58439,0.013916
thread-mapped,scsd8-2b,5130,35910,112770,0.012207
thread-mapped,scsd8-2b_A_1,90,630,1890,0.0109863
thread-mapped,scsd8-2b_A_2,330,2310,7170,0.0119629
thread-mapped,scsd8-2b_A_3,5130,35910,112770,0.0129395
